processo,job_type,produto,job_id,job_name,qtd_ok,exito,fallo,fallo,fim,time,pol/sec,usuario
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,484351,Rescind Not Paid - ProteccionFinanciera,0,0,0,16/02/2023 7:00,16/02/2023 7:00,26,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,484328,Rescind Unpaid - Vida Indx,0,0,0,15/02/2023 7:30,15/02/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,484324,Rescind Unpaid - Salud,0,0,0,15/02/2023 7:30,15/02/2023 7:30,53,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,484325,Rescind Unpaid - ValorFactura4_24,0,0,0,15/02/2023 7:30,15/02/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,484326,Rescind Unpaid - Vida Esencial Indx,0,0,0,15/02/2023 7:30,15/02/2023 7:30,14,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,484327,Rescind Unpaid - Vida Plus Indx,0,0,0,15/02/2023 7:30,15/02/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,484322,Rescind Unpaid - Plenitud GeminisMH,0,0,0,15/02/2023 7:30,15/02/2023 7:30,18,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,484323,Rescind Unpaid - ProteccionFinanciera,0,0,0,15/02/2023 7:30,15/02/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,484318,Rescind Unpaid - CuidadosEsencial,0,0,0,15/02/2023 7:30,15/02/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,484319,Rescind Unpaid - PMH,0,0,0,15/02/2023 7:30,15/02/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,484320,Rescind Unpaid - Plenitud,0,0,0,15/02/2023 7:30,15/02/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,484321,Rescind Unpaid - Plenitud Geminis,0,0,0,15/02/2023 7:30,15/02/2023 7:30,19,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,484315,Rescind Unpaid - Bienes Personales,0,0,0,15/02/2023 7:30,15/02/2023 7:30,19,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,484316,Rescind Unpaid - GAPAutopartesTMK,0,0,0,15/02/2023 7:30,15/02/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,484317,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,15/02/2023 7:30,15/02/2023 7:30,19,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,484314,Rescind Not Paid - GAPAutopartesTMK,27,0,27,15/02/2023 7:00,15/02/2023 7:01,47,0.57,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,484313,Rescind Not Paid - Bienes Personales,0,0,0,15/02/2023 7:00,15/02/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,484311,Rescind Not Paid - CuidadosEsencial,0,0,0,15/02/2023 7:00,15/02/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,484312,Rescind Not Paid - ProteccionFinanciera,0,0,0,15/02/2023 7:00,15/02/2023 7:00,19,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,484308,Rescind Not Paid - Vida Indx,0,0,0,15/02/2023 7:00,15/02/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,484309,Rescind Not Paid - Vida Plus Indx,0,0,0,15/02/2023 7:00,15/02/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,484310,Rescind Not Paid - Plenitud GeminisMH,0,0,0,15/02/2023 7:00,15/02/2023 7:00,19,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,484306,Rescind Not Paid - ValorFactura4_24,0,0,0,15/02/2023 7:00,15/02/2023 7:00,19,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,484307,Rescind Not Paid - Plenitud Geminis,0,0,0,15/02/2023 7:00,15/02/2023 7:00,21,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,484304,Rescind Not Paid - GAPAutopartesSucursales,68,0,130,15/02/2023 7:00,15/02/2023 10:01,10890,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,484305,Rescind Not Paid - Vida Esencial Indx,0,0,0,15/02/2023 7:00,15/02/2023 7:00,21,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,484303,Rescind Not Paid - Salud,27278,0,27523,15/02/2023 7:00,15/02/2023 11:12,15123,1.8,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,484302,Rescind Not Paid - PMH,0,0,0,15/02/2023 7:00,15/02/2023 7:00,20,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,484301,Rescind Not Paid - Plenitud,0,0,0,15/02/2023 7:00,15/02/2023 7:00,25,0,
JOB,Accounting Entry By Period,,484930,DAA1A Accounting,144,1,0,14/02/2023 18:17,14/02/2023 18:19,112,1.29,
JOB,Accounting Entry By Period,,484929,DAA1A Accounting,2268,10,0,14/02/2023 18:11,14/02/2023 18:13,149,15.22,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,484927,Rescind Unpaid - Vida Plus Indx,0,0,0,14/02/2023 7:30,14/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,484928,Rescind Unpaid - Vida Indx,0,0,0,14/02/2023 7:30,14/02/2023 7:30,9,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,484922,Rescind Unpaid - Plenitud GeminisMH,0,0,0,14/02/2023 7:30,14/02/2023 7:30,12,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,484923,Rescind Unpaid - ProteccionFinanciera,0,0,0,14/02/2023 7:30,14/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,484924,Rescind Unpaid - Salud,0,0,0,14/02/2023 7:30,14/02/2023 7:30,48,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,484925,Rescind Unpaid - ValorFactura4_24,0,0,0,14/02/2023 7:30,14/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,484926,Rescind Unpaid - Vida Esencial Indx,0,0,0,14/02/2023 7:30,14/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,484919,Rescind Unpaid - PMH,0,0,0,14/02/2023 7:30,14/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,484920,Rescind Unpaid - Plenitud,0,0,0,14/02/2023 7:30,14/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,484921,Rescind Unpaid - Plenitud Geminis,0,0,0,14/02/2023 7:30,14/02/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,484915,Rescind Unpaid - Bienes Personales,0,0,0,14/02/2023 7:30,14/02/2023 7:30,14,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,484916,Rescind Unpaid - CuidadosEsencial,0,0,0,14/02/2023 7:30,14/02/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,484917,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,14/02/2023 7:30,14/02/2023 7:30,14,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,484918,Rescind Unpaid - GAPAutopartesTMK,0,0,0,14/02/2023 7:30,14/02/2023 7:30,12,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,484913,Rescind Not Paid - Salud,27278,0,27523,14/02/2023 7:00,14/02/2023 11:03,14592,1.87,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,484912,Rescind Not Paid - ValorFactura4_24,0,0,0,14/02/2023 7:00,14/02/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,484914,Rescind Not Paid - Vida Plus Indx,0,0,0,14/02/2023 7:00,14/02/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,484909,Rescind Not Paid - Plenitud GeminisMH,0,0,0,14/02/2023 7:00,14/02/2023 7:00,20,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,484910,Rescind Not Paid - ProteccionFinanciera,0,0,0,14/02/2023 7:00,14/02/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,484911,Rescind Not Paid - Vida Indx,0,0,0,14/02/2023 7:00,14/02/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,484906,Rescind Not Paid - CuidadosEsencial,0,0,0,14/02/2023 7:00,14/02/2023 7:00,20,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,484907,Rescind Not Paid - Plenitud Geminis,0,0,0,14/02/2023 7:00,14/02/2023 7:00,21,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,484908,Rescind Not Paid - PMH,0,0,0,14/02/2023 7:00,14/02/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,484903,Rescind Not Paid - GAPAutopartesSucursales,68,0,130,14/02/2023 7:00,14/02/2023 10:01,10874,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,484904,Rescind Not Paid - Plenitud,0,0,0,14/02/2023 7:00,14/02/2023 7:00,20,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,484905,Rescind Not Paid - Bienes Personales,0,0,0,14/02/2023 7:00,14/02/2023 7:00,21,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,484902,Rescind Not Paid - Vida Esencial Indx,0,0,0,14/02/2023 7:00,14/02/2023 7:00,22,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,484901,Rescind Not Paid - GAPAutopartesTMK,27,0,27,14/02/2023 7:00,14/02/2023 7:00,49,0.55,
JOB,Accounting Entry By Period,,484254,DBA1A Accounting,0,0,0,13/02/2023 12:19,13/02/2023 12:19,21,0,
JOB,Accounting Entry By Period,,484253,DBA1A Accounting,0,0,0,13/02/2023 12:08,13/02/2023 12:09,22,0,
JOB,Start Payment Loader,,484252,Start Payment Loader,1,0,0,13/02/2023 11:51,13/02/2023 11:54,226,0,
JOB,Accounting Entry By Period,,484251,DBA1A Accounting,0,0,0,13/02/2023 11:48,13/02/2023 11:49,21,0,
JOB,Accounting Entry By Period,,484229,DBA1A Accounting,0,0,0,13/02/2023 9:17,13/02/2023 9:17,23,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,484226,Rescind Unpaid - Vida Esencial Indx,0,0,0,13/02/2023 7:30,13/02/2023 7:30,10,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,484227,Rescind Unpaid - Vida Plus Indx,0,0,0,13/02/2023 7:30,13/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,484228,Rescind Unpaid - Vida Indx,0,0,0,13/02/2023 7:30,13/02/2023 7:30,9,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,484223,Rescind Unpaid - ProteccionFinanciera,0,0,0,13/02/2023 7:30,13/02/2023 7:30,12,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,484224,Rescind Unpaid - Salud,0,0,0,13/02/2023 7:30,13/02/2023 7:30,43,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,484225,Rescind Unpaid - ValorFactura4_24,0,0,0,13/02/2023 7:30,13/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,484219,Rescind Unpaid - PMH,0,0,0,13/02/2023 7:30,13/02/2023 7:30,12,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,484220,Rescind Unpaid - Plenitud,0,0,0,13/02/2023 7:30,13/02/2023 7:30,12,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,484221,Rescind Unpaid - Plenitud Geminis,0,0,0,13/02/2023 7:30,13/02/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,484222,Rescind Unpaid - Plenitud GeminisMH,0,0,0,13/02/2023 7:30,13/02/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,484215,Rescind Unpaid - Bienes Personales,0,0,0,13/02/2023 7:30,13/02/2023 7:30,12,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,484216,Rescind Unpaid - CuidadosEsencial,0,0,0,13/02/2023 7:30,13/02/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,484217,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,13/02/2023 7:30,13/02/2023 7:30,14,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,484218,Rescind Unpaid - GAPAutopartesTMK,0,0,0,13/02/2023 7:30,13/02/2023 7:30,14,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,484214,Rescind Not Paid - ValorFactura4_24,0,0,0,13/02/2023 7:00,13/02/2023 7:00,14,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,484210,Rescind Not Paid - Salud,27523,0,27523,13/02/2023 7:00,13/02/2023 11:49,17341,1.59,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,484211,Rescind Not Paid - PMH,0,0,0,13/02/2023 7:00,13/02/2023 7:00,14,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,484212,Rescind Not Paid - Vida Esencial Indx,0,0,0,13/02/2023 7:00,13/02/2023 7:00,15,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,484213,Rescind Not Paid - Bienes Personales,0,0,0,13/02/2023 7:00,13/02/2023 7:00,14,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,484208,Rescind Not Paid - CuidadosEsencial,0,0,0,13/02/2023 7:00,13/02/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,484209,Rescind Not Paid - Plenitud GeminisMH,0,0,0,13/02/2023 7:00,13/02/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,484206,Rescind Not Paid - Plenitud Geminis,0,0,0,13/02/2023 7:00,13/02/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,484207,Rescind Not Paid - Vida Indx,0,0,0,13/02/2023 7:00,13/02/2023 7:00,14,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,484204,Rescind Not Paid - GAPAutopartesTMK,27,0,27,13/02/2023 7:00,13/02/2023 7:00,38,0.71,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,484205,Rescind Not Paid - Vida Plus Indx,0,0,0,13/02/2023 7:00,13/02/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,484202,Rescind Not Paid - Plenitud,0,0,0,13/02/2023 7:00,13/02/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,484203,Rescind Not Paid - ProteccionFinanciera,0,0,0,13/02/2023 7:00,13/02/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,484201,Rescind Not Paid - GAPAutopartesSucursales,130,0,130,13/02/2023 7:00,13/02/2023 9:11,7872,0.02,
JOB,Accounting Entry By Period,,484152,362 - Cobranza - SinFecha - SR,630,20,0,10/02/2023 15:54,10/02/2023 15:55,51,12.35,
JOB,Start Payment Loader,,484151,Start Payment Loader,0,0,0,10/02/2023 15:39,10/02/2023 15:41,127,0,
JOB,Start Payment Loader,,484101,Start Payment Loader,1,0,0,10/02/2023 11:02,10/02/2023 11:05,172,0.01,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,484076,Rescind Unpaid - Vida Esencial Indx,0,0,0,10/02/2023 7:30,10/02/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,484077,Rescind Unpaid - Vida Plus Indx,0,0,0,10/02/2023 7:30,10/02/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,484078,Rescind Unpaid - Vida Indx,0,0,0,10/02/2023 7:30,10/02/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,484073,Rescind Unpaid - ProteccionFinanciera,0,0,0,10/02/2023 7:30,10/02/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,484074,Rescind Unpaid - Salud,0,0,0,10/02/2023 7:30,10/02/2023 7:31,83,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,484075,Rescind Unpaid - ValorFactura4_24,0,0,0,10/02/2023 7:30,10/02/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,484069,Rescind Unpaid - Plenitud,0,0,0,10/02/2023 7:30,10/02/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,484070,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,10/02/2023 7:30,10/02/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,484071,Rescind Unpaid - Plenitud Geminis,0,0,0,10/02/2023 7:30,10/02/2023 7:30,25,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,484072,Rescind Unpaid - Plenitud GeminisMH,0,0,0,10/02/2023 7:30,10/02/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,484065,Rescind Unpaid - Bienes Personales,0,0,0,10/02/2023 7:30,10/02/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,484066,Rescind Unpaid - CuidadosEsencial,0,0,0,10/02/2023 7:30,10/02/2023 7:30,17,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,484067,Rescind Unpaid - GAPAutopartesTMK,0,0,0,10/02/2023 7:30,10/02/2023 7:30,23,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,484068,Rescind Unpaid - PMH,0,0,0,10/02/2023 7:30,10/02/2023 7:30,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,484061,Rescind Not Paid - ValorFactura4_24,0,0,0,10/02/2023 7:00,10/02/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,484062,Rescind Not Paid - PMH,0,0,0,10/02/2023 7:00,10/02/2023 7:00,22,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,484063,Rescind Not Paid - Plenitud GeminisMH,0,0,0,10/02/2023 7:00,10/02/2023 7:00,17,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,484064,Rescind Not Paid - Plenitud,0,0,0,10/02/2023 7:00,10/02/2023 7:00,16,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,484059,Rescind Not Paid - GAPAutopartesTMK,27,0,27,10/02/2023 7:00,10/02/2023 7:01,88,0.31,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,484058,Rescind Not Paid - Vida Esencial Indx,0,0,0,10/02/2023 7:00,10/02/2023 7:00,18,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,484060,Rescind Not Paid - Bienes Personales,0,0,0,10/02/2023 7:00,10/02/2023 7:00,19,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,484056,Rescind Not Paid - Salud,24723,0,24723,10/02/2023 7:00,10/02/2023 11:03,14597,1.69,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,484057,Rescind Not Paid - Vida Plus Indx,0,0,0,10/02/2023 7:00,10/02/2023 7:00,20,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,484052,Rescind Not Paid - GAPAutopartesSucursales,130,0,130,10/02/2023 7:00,10/02/2023 11:03,14597,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,484053,Rescind Not Paid - Plenitud Geminis,0,0,0,10/02/2023 7:00,10/02/2023 7:00,26,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,484054,Rescind Not Paid - Vida Indx,0,0,0,10/02/2023 7:00,10/02/2023 7:00,19,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,484055,Rescind Not Paid - ProteccionFinanciera,0,0,0,10/02/2023 7:00,10/02/2023 7:00,20,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,484051,Rescind Not Paid - CuidadosEsencial,0,0,0,10/02/2023 7:00,10/02/2023 7:00,27,0,
JOB,Accounting Entry By Period,,482979,DAA1A Accounting,1590,11,0,09/02/2023 11:37,09/02/2023 11:39,101,15.74,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,482976,Rescind Unpaid - Vida Esencial Indx,0,0,0,09/02/2023 7:30,09/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,482977,Rescind Unpaid - Vida Plus Indx,0,0,0,09/02/2023 7:30,09/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,482978,Rescind Unpaid - Vida Indx,0,0,0,09/02/2023 7:30,09/02/2023 7:30,10,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,482970,Rescind Unpaid - Plenitud,0,0,0,09/02/2023 7:30,09/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,482971,Rescind Unpaid - Plenitud Geminis,0,0,0,09/02/2023 7:30,09/02/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,482972,Rescind Unpaid - Plenitud GeminisMH,0,0,0,09/02/2023 7:30,09/02/2023 7:30,12,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,482973,Rescind Unpaid - ProteccionFinanciera,0,0,0,09/02/2023 7:30,09/02/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,482974,Rescind Unpaid - Salud,0,0,0,09/02/2023 7:30,09/02/2023 7:30,47,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,482975,Rescind Unpaid - ValorFactura4_24,0,0,0,09/02/2023 7:30,09/02/2023 7:30,11,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,482965,Rescind Unpaid - Bienes Personales,0,0,0,09/02/2023 7:30,09/02/2023 7:30,12,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,482966,Rescind Unpaid - CuidadosEsencial,0,0,0,09/02/2023 7:30,09/02/2023 7:30,12,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,482967,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,09/02/2023 7:30,09/02/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,482968,Rescind Unpaid - GAPAutopartesTMK,0,0,0,09/02/2023 7:30,09/02/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,482969,Rescind Unpaid - PMH,0,0,0,09/02/2023 7:30,09/02/2023 7:30,13,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,482963,Rescind Not Paid - GAPAutopartesSucursales,68,0,130,09/02/2023 7:00,09/02/2023 10:02,10927,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,482964,Rescind Not Paid - Plenitud,0,0,0,09/02/2023 7:00,09/02/2023 7:00,9,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,482960,Rescind Not Paid - GAPAutopartesTMK,27,0,27,09/02/2023 7:00,09/02/2023 7:02,130,0.21,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,482958,Rescind Not Paid - PMH,0,0,0,09/02/2023 7:00,09/02/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,482959,Rescind Not Paid - Vida Plus Indx,0,0,0,09/02/2023 7:00,09/02/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,482961,Rescind Not Paid - ValorFactura4_24,5,5,0,09/02/2023 7:00,09/02/2023 7:01,100,0.05,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,482962,Rescind Not Paid - Vida Indx,0,0,0,09/02/2023 7:00,09/02/2023 7:00,9,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,482956,Rescind Not Paid - Salud,27278,0,27523,09/02/2023 7:00,09/02/2023 10:57,14242,1.92,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,482954,Rescind Not Paid - ProteccionFinanciera,0,0,0,09/02/2023 7:00,09/02/2023 7:00,11,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,482955,Rescind Not Paid - Plenitud GeminisMH,0,0,0,09/02/2023 7:00,09/02/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,482957,Rescind Not Paid - Bienes Personales,0,0,0,09/02/2023 7:00,09/02/2023 7:00,11,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,482952,Rescind Not Paid - Plenitud Geminis,0,0,0,09/02/2023 7:00,09/02/2023 7:00,11,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,482953,Rescind Not Paid - Vida Esencial Indx,0,0,0,09/02/2023 7:00,09/02/2023 7:00,11,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,482951,Rescind Not Paid - CuidadosEsencial,0,0,0,09/02/2023 7:00,09/02/2023 7:00,11,0,
