processo,job_type,produto,job_id,job_name,qtd_ok,exito,fallo,fallo,fim,time,pol/sec,usuario
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,499933,Rescind Not Paid - Salud,27278,0,27523,18/05/2023 7:00,18/05/2023 11:21,15694,1.74,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,499934,Rescind Not Paid - ProteccionFinanciera,0,0,0,18/05/2023 7:00,18/05/2023 7:00,19,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,499931,Rescind Not Paid - Bienes Personales,0,0,0,18/05/2023 7:00,18/05/2023 7:00,21,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,499932,Rescind Not Paid - Plenitud GeminisMH,0,0,0,18/05/2023 7:00,18/05/2023 7:00,20,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,499930,Rescind Not Paid - CuidadosEsencial,0,0,0,18/05/2023 7:00,18/05/2023 7:00,23,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,498913,Rescind Not Paid - Salud,27523,0,2400,16/05/2023 10:51,16/05/2023 13:28,9458,2.91,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,498927,Rescind Unpaid - Salud,0,0,0,16/05/2023 7:30,16/05/2023 7:30,51,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,498928,Rescind Unpaid - ValorFactura4_24,0,0,0,16/05/2023 7:30,16/05/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,498929,Rescind Unpaid - Vida Esencial Indx,0,0,0,16/05/2023 7:30,16/05/2023 7:30,14,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,498930,Rescind Unpaid - Vida Plus Indx,0,0,0,16/05/2023 7:30,16/05/2023 7:30,14,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,498931,Rescind Unpaid - Vida Indx,0,0,0,16/05/2023 7:30,16/05/2023 7:30,13,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,498923,Rescind Unpaid - Plenitud,0,0,0,16/05/2023 7:30,16/05/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,498924,Rescind Unpaid - Plenitud Geminis,0,0,0,16/05/2023 7:30,16/05/2023 7:30,18,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,498925,Rescind Unpaid - Plenitud GeminisMH,0,0,0,16/05/2023 7:30,16/05/2023 7:30,19,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,498926,Rescind Unpaid - ProteccionFinanciera,0,0,0,16/05/2023 7:30,16/05/2023 7:30,18,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,498918,Rescind Unpaid - CuidadosEsencial,0,0,0,16/05/2023 7:30,16/05/2023 7:30,19,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,498919,Rescind Unpaid - Bienes Personales,0,0,0,16/05/2023 7:30,16/05/2023 7:30,20,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,498920,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,16/05/2023 7:30,16/05/2023 7:30,16,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,498921,Rescind Unpaid - GAPAutopartesTMK,0,0,0,16/05/2023 7:30,16/05/2023 7:30,15,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,498922,Rescind Unpaid - PMH,0,0,0,16/05/2023 7:30,16/05/2023 7:30,20,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,498914,Rescind Not Paid - GAPAutopartesTMK,27,0,27,16/05/2023 7:00,16/05/2023 7:24,1461,0.02,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,498915,Rescind Not Paid - Vida Indx,0,0,0,16/05/2023 7:00,16/05/2023 7:00,3,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,498916,Rescind Not Paid - Vida Esencial Indx,0,0,0,16/05/2023 7:00,16/05/2023 7:00,11,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,498917,Rescind Not Paid - Plenitud,0,0,0,16/05/2023 7:00,16/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,498910,Rescind Not Paid - PMH,0,0,0,16/05/2023 7:00,16/05/2023 7:00,23,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,498911,Rescind Not Paid - ValorFactura4_24,0,0,0,16/05/2023 7:00,16/05/2023 7:00,24,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,498912,Rescind Not Paid - Vida Plus Indx,0,0,0,16/05/2023 7:00,16/05/2023 7:00,24,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,498908,Rescind Not Paid - GAPAutopartesSucursales,130,0,130,16/05/2023 7:00,16/05/2023 10:51,13869,0.01,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,498906,Rescind Not Paid - Plenitud Geminis,0,0,0,16/05/2023 7:00,16/05/2023 7:00,25,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,498907,Rescind Not Paid - Bienes Personales,0,0,0,16/05/2023 7:00,16/05/2023 7:00,26,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,498909,Rescind Not Paid - CuidadosEsencial,0,0,0,16/05/2023 7:00,16/05/2023 7:00,26,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,498904,Rescind Not Paid - Plenitud GeminisMH,0,0,0,16/05/2023 7:00,16/05/2023 7:00,26,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,498905,Rescind Not Paid - ProteccionFinanciera,0,0,0,16/05/2023 7:00,16/05/2023 7:00,26,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,497910,Rescind Not Paid - Salud,27523,0,27523,16/05/2023 5:10,16/05/2023 10:51,20416,1.35,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,496962,Rescind Not Paid - Salud,27278,0,27523,16/05/2023 0:52,16/05/2023 5:10,15529,1.76,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,496909,Rescind Not Paid - Salud,27278,0,27523,15/05/2023 20:48,16/05/2023 0:52,14618,1.87,
JOB,Close For Maturity [ODM],ScotiabankSalud,498903,Pruebas_PERF_CAP_CIERRE_ScotiabankSalud,0,0,0,15/05/2023 16:48,15/05/2023 16:48,5,0,shinokacr
JOB,Renew Policy [ODM],ScotiabankSalud,498902,Pruebas_PERF_CAP_RENEW_ScotiabankSalud,27304,27296,8,15/05/2023 16:47,15/05/2023 19:04,8193,3.33,shinokacr
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,494912,Rescind Not Paid - Salud,27302,24,27523,15/05/2023 16:40,15/05/2023 20:48,14853,1.84,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,497926,Rescind Not Paid - ValorFactura4_24,0,0,0,15/05/2023 14:32,15/05/2023 14:33,50,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,497927,Rescind Not Paid - Vida Plus Indx,0,0,0,15/05/2023 14:32,15/05/2023 14:33,50,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,497925,Rescind Unpaid - Plenitud Geminis,0,0,0,15/05/2023 14:32,15/05/2023 14:33,41,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,497928,Rescind Unpaid - CuidadosEsencial,0,0,0,15/05/2023 14:32,15/05/2023 14:33,39,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,497920,Rescind Not Paid - CuidadosEsencial,0,0,0,15/05/2023 14:32,15/05/2023 14:33,51,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,497923,Rescind Not Paid - Plenitud,0,0,0,15/05/2023 14:32,15/05/2023 14:33,50,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,497921,Rescind Unpaid - GAPAutopartesTMK,0,0,0,15/05/2023 14:32,15/05/2023 14:33,41,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,497922,Rescind Unpaid - ProteccionFinanciera,0,0,0,15/05/2023 14:32,15/05/2023 14:33,41,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,497924,Rescind Unpaid - Plenitud,0,0,0,15/05/2023 14:32,15/05/2023 14:33,40,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,497916,Rescind Not Paid - Vida Indx,0,0,0,15/05/2023 14:32,15/05/2023 14:33,41,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,497919,Rescind Not Paid - ProteccionFinanciera,0,0,0,15/05/2023 14:32,15/05/2023 14:33,52,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,497915,Rescind Unpaid - Salud,0,0,0,15/05/2023 14:32,15/05/2023 14:33,83,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,497917,Rescind Unpaid - Bienes Personales,0,0,0,15/05/2023 14:32,15/05/2023 14:33,42,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,497918,Rescind Unpaid - Vida Plus Indx,0,0,0,15/05/2023 14:32,15/05/2023 14:33,42,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,497913,Rescind Not Paid - GAPAutopartesSucursales,130,0,130,15/05/2023 14:32,15/05/2023 16:40,7708,0.02,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,497911,Rescind Not Paid - Plenitud GeminisMH,0,0,0,15/05/2023 14:32,15/05/2023 14:33,52,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,497912,Rescind Unpaid - ValorFactura4_24,0,0,0,15/05/2023 14:32,15/05/2023 14:33,42,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,497914,Rescind Unpaid - Plenitud GeminisMH,0,0,0,15/05/2023 14:32,15/05/2023 14:33,44,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,497909,Rescind Not Paid - Vida Esencial Indx,0,0,0,15/05/2023 14:32,15/05/2023 14:33,53,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,497907,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,15/05/2023 14:32,15/05/2023 14:33,45,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,497908,Rescind Unpaid - Vida Esencial Indx,0,0,0,15/05/2023 14:32,15/05/2023 14:33,44,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,497906,Rescind Not Paid - GAPAutopartesTMK,27,0,27,15/05/2023 14:32,15/05/2023 14:37,282,0.1,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,497905,Rescind Unpaid - PMH,0,0,0,15/05/2023 14:32,15/05/2023 14:33,44,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,497903,Rescind Not Paid - Plenitud Geminis,0,0,0,15/05/2023 14:32,15/05/2023 14:33,55,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,497904,Rescind Not Paid - Bienes Personales,0,0,0,15/05/2023 14:32,15/05/2023 14:33,56,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,497902,Rescind Unpaid - Vida Indx,0,0,0,15/05/2023 14:32,15/05/2023 14:33,46,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,497901,Rescind Not Paid - PMH,0,0,0,15/05/2023 14:32,15/05/2023 14:33,63,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,493915,Rescind Not Paid - Salud,27278,0,27523,12/05/2023 14:54,12/05/2023 20:04,18559,1.47,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,492931,Rescind Not Paid - Salud,27524,1,27523,12/05/2023 11:25,12/05/2023 14:54,12569,2.19,
JOB,Close For Maturity [ODM],ScotiabankSalud,496981,Pruebas_PERF_CAP_CIERRE_ScotiabankSalud,0,0,0,12/05/2023 9:33,12/05/2023 9:33,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,496980,Rescind Unpaid - Vida Indx,0,0,0,12/05/2023 7:30,12/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,496978,Rescind Unpaid - Vida Esencial Indx,0,0,0,12/05/2023 7:30,12/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,496979,Rescind Unpaid - Vida Plus Indx,0,0,0,12/05/2023 7:30,12/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,496975,Rescind Unpaid - ProteccionFinanciera,0,0,0,12/05/2023 7:30,12/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,496976,Rescind Unpaid - Salud,0,0,0,12/05/2023 7:30,12/05/2023 7:32,150,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,496977,Rescind Unpaid - ValorFactura4_24,0,0,0,12/05/2023 7:30,12/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,496971,Rescind Unpaid - PMH,0,0,0,12/05/2023 7:30,12/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,496972,Rescind Unpaid - Plenitud,0,0,0,12/05/2023 7:30,12/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,496973,Rescind Unpaid - Plenitud Geminis,0,0,0,12/05/2023 7:30,12/05/2023 7:30,4,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,496974,Rescind Unpaid - Plenitud GeminisMH,0,0,0,12/05/2023 7:30,12/05/2023 7:30,4,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,496967,Rescind Unpaid - Bienes Personales,0,0,0,12/05/2023 7:30,12/05/2023 7:30,3,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,496968,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,12/05/2023 7:30,12/05/2023 7:30,4,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,496969,Rescind Unpaid - CuidadosEsencial,0,0,0,12/05/2023 7:30,12/05/2023 7:30,2,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,496970,Rescind Unpaid - GAPAutopartesTMK,0,0,0,12/05/2023 7:30,12/05/2023 7:30,4,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,492903,Rescind Not Paid - Salud,27523,0,27523,12/05/2023 7:01,12/05/2023 11:25,15814,1.74,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,496964,Rescind Not Paid - GAPAutopartesSucursales,130,0,130,12/05/2023 7:00,12/05/2023 9:16,8174,0.02,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,496965,Rescind Not Paid - ValorFactura4_24,0,0,0,12/05/2023 7:00,12/05/2023 7:00,9,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,496966,Rescind Not Paid - Plenitud GeminisMH,0,0,0,12/05/2023 7:00,12/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,496961,Rescind Not Paid - Vida Indx,0,0,0,12/05/2023 7:00,12/05/2023 7:00,2,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,496963,Rescind Not Paid - Vida Plus Indx,0,0,0,12/05/2023 7:00,12/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,496959,Rescind Not Paid - Plenitud,0,0,0,12/05/2023 7:00,12/05/2023 7:00,10,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,496960,Rescind Not Paid - Plenitud Geminis,0,0,0,12/05/2023 7:00,12/05/2023 7:00,12,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,496957,Rescind Not Paid - GAPAutopartesTMK,27,0,27,12/05/2023 7:00,12/05/2023 7:00,18,1.5,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,496958,Rescind Not Paid - Vida Esencial Indx,0,0,0,12/05/2023 7:00,12/05/2023 7:00,13,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,496955,Rescind Not Paid - Bienes Personales,0,0,0,12/05/2023 7:00,12/05/2023 7:00,14,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,496956,Rescind Not Paid - ProteccionFinanciera,0,0,0,12/05/2023 7:00,12/05/2023 7:00,13,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,496953,Rescind Not Paid - PMH,0,0,0,12/05/2023 7:00,12/05/2023 7:00,13,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,496954,Rescind Not Paid - CuidadosEsencial,0,0,0,12/05/2023 7:00,12/05/2023 7:00,14,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,491928,Rescind Not Paid - Salud,27523,0,27523,12/05/2023 3:31,12/05/2023 7:01,12644,2.18,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,490947,Rescind Not Paid - Salud,27278,0,27523,11/05/2023 22:17,12/05/2023 3:31,18825,1.45,
JOB,Renew Policy [ODM],ScotiabankSalud,496952,Pruebas_PERF_CAP_RENEW_ScotiabankSalud,27280,27280,0,11/05/2023 19:28,11/05/2023 21:53,8724,3.13,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,490920,Rescind Not Paid - Salud,27285,7,27523,11/05/2023 17:02,11/05/2023 22:17,18881,1.45,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,490050,Rescind Not Paid - Salud,27280,1,27524,11/05/2023 12:35,11/05/2023 17:02,16040,1.7,
JOB,Renew Policy [ODM],ScotiabankSalud,496951,Pruebas_PERF_CAP_RENEW_ScotiabankSalud,27282,27282,0,11/05/2023 11:45,11/05/2023 14:37,10332,2.64,shinokacr
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,496926,Rescind Unpaid - Salud,0,0,0,11/05/2023 10:21,11/05/2023 10:22,76,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,496927,Rescind Unpaid - ValorFactura4_24,0,0,0,11/05/2023 10:21,11/05/2023 10:21,39,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,496928,Rescind Unpaid - Vida Esencial Indx,0,0,0,11/05/2023 10:21,11/05/2023 10:21,40,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,496929,Rescind Unpaid - Vida Plus Indx,0,0,0,11/05/2023 10:21,11/05/2023 10:21,40,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,496930,Rescind Unpaid - Vida Indx,0,0,0,11/05/2023 10:21,11/05/2023 10:21,38,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,496921,Rescind Unpaid - PMH,0,0,0,11/05/2023 10:21,11/05/2023 10:21,40,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,496922,Rescind Unpaid - Plenitud,0,0,0,11/05/2023 10:21,11/05/2023 10:21,40,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,496923,Rescind Unpaid - Plenitud Geminis,0,0,0,11/05/2023 10:21,11/05/2023 10:21,42,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,496924,Rescind Unpaid - Plenitud GeminisMH,0,0,0,11/05/2023 10:21,11/05/2023 10:21,41,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,496925,Rescind Unpaid - ProteccionFinanciera,0,0,0,11/05/2023 10:21,11/05/2023 10:21,40,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitud,496916,Rescind Not Paid - Plenitud,0,0,0,11/05/2023 10:21,11/05/2023 10:21,50,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,496917,Rescind Unpaid - Bienes Personales,0,0,0,11/05/2023 10:21,11/05/2023 10:21,43,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,496918,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,11/05/2023 10:21,11/05/2023 10:21,42,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,496919,Rescind Unpaid - CuidadosEsencial,0,0,0,11/05/2023 10:21,11/05/2023 10:21,40,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,496920,Rescind Unpaid - GAPAutopartesTMK,0,0,0,11/05/2023 10:21,11/05/2023 10:21,42,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,496915,Rescind Not Paid - GAPAutopartesSucursales,130,0,130,11/05/2023 10:21,11/05/2023 11:44,5018,0.03,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesTMK,496914,Rescind Not Paid - GAPAutopartesTMK,27,0,27,11/05/2023 10:21,11/05/2023 10:26,299,0.09,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminisMH,496912,Rescind Not Paid - Plenitud GeminisMH,0,0,0,11/05/2023 10:21,11/05/2023 10:21,52,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankCuidadosEsencial,496913,Rescind Not Paid - CuidadosEsencial,0,0,0,11/05/2023 10:21,11/05/2023 10:21,53,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaPlusIndx,496908,Rescind Not Paid - Vida Plus Indx,0,0,0,11/05/2023 10:21,11/05/2023 10:21,54,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaIndx,496910,Rescind Not Paid - Vida Indx,0,0,0,11/05/2023 10:21,11/05/2023 10:21,43,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankVidaEsencialIndx,496911,Rescind Not Paid - Vida Esencial Indx,0,0,0,11/05/2023 10:21,11/05/2023 10:21,54,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPlenitudGeminis,496905,Rescind Not Paid - Plenitud Geminis,0,0,0,11/05/2023 10:21,11/05/2023 10:21,54,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankProteccionFinanciera,496906,Rescind Not Paid - ProteccionFinanciera,0,0,0,11/05/2023 10:21,11/05/2023 10:21,54,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankValorFactura4_24,496907,Rescind Not Paid - ValorFactura4_24,0,0,0,11/05/2023 10:21,11/05/2023 10:21,55,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankBienesPersonalesAnualIndx,496903,Rescind Not Paid - Bienes Personales,0,0,0,11/05/2023 10:21,11/05/2023 10:21,57,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankPMH,496904,Rescind Not Paid - PMH,0,0,0,11/05/2023 10:21,11/05/2023 10:21,54,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,496902,Pruebas_PERF_CAP_CANCELACIÓN_ScotiabankSalud,0,0,0,11/05/2023 10:21,11/05/2023 10:22,78,0,
JOB,Close For Maturity [ODM],ScotiabankSalud,496901,Pruebas_PERF_CAP_CIERRE_ScotiabankSalud,0,0,0,11/05/2023 10:20,11/05/2023 10:25,289,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankSalud,490021,Rescind Not Paid - Salud,8000,0,8000,11/05/2023 9:45,11/05/2023 12:35,10176,0.79,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaEsencialIndx,494936,Rescind Unpaid - Vida Esencial Indx,0,0,0,14/04/2023 7:30,14/04/2023 7:30,6,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaPlusIndx,494937,Rescind Unpaid - Vida Plus Indx,0,0,0,14/04/2023 7:30,14/04/2023 7:30,5,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankVidaIndx,494938,Rescind Unpaid - Vida Indx,0,0,0,14/04/2023 7:30,14/04/2023 7:30,5,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitud,494930,Rescind Unpaid - Plenitud,0,0,0,14/04/2023 7:30,14/04/2023 7:30,6,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminis,494931,Rescind Unpaid - Plenitud Geminis,0,0,0,14/04/2023 7:30,14/04/2023 7:30,8,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPlenitudGeminisMH,494932,Rescind Unpaid - Plenitud GeminisMH,0,0,0,14/04/2023 7:30,14/04/2023 7:30,7,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankProteccionFinanciera,494933,Rescind Unpaid - ProteccionFinanciera,0,0,0,14/04/2023 7:30,14/04/2023 7:30,7,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankSalud,494934,Rescind Unpaid - Salud,0,0,0,14/04/2023 7:30,14/04/2023 7:30,40,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankValorFactura4_24,494935,Rescind Unpaid - ValorFactura4_24,0,0,0,14/04/2023 7:30,14/04/2023 7:30,6,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankBienesPersonalesAnualIndx,494925,Rescind Unpaid - Bienes Personales,0,0,0,14/04/2023 7:30,14/04/2023 7:30,8,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankCuidadosEsencial,494926,Rescind Unpaid - CuidadosEsencial,0,0,0,14/04/2023 7:30,14/04/2023 7:30,8,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesSucursales,494927,Rescind Unpaid - GAPAutopartesSucursales,0,0,0,14/04/2023 7:30,14/04/2023 7:30,8,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankGAPAutopartesTMK,494928,Rescind Unpaid - GAPAutopartesTMK,0,0,0,14/04/2023 7:30,14/04/2023 7:30,8,0,
JOB,Rescind Policy with Unpaid or Canceled Premium,ScotiabankPMH,494929,Rescind Unpaid - PMH,0,0,0,14/04/2023 7:30,14/04/2023 7:30,7,0,
JOB,Cancel Policy by Payment Expiration,ScotiabankGAPAutopartesSucursales,494923,Rescind Not Paid - GAPAutopartesSucursales,68,0,130,14/04/2023 7:00,14/04/2023 10:02,10917,0.01,
